Codigo;Descripcion;Marca;Segmento
PA1221;A-BLOCK CONSEJOS YSTHEAL;A; 
PA1222;A-BLOCK CONSEJOS ELUAGE;A; 
PA1224;A-IMAGEN ARAÑA SOLARES AV;A; 
PA1225;A-STICKER CEJAS DERMA T;A; 
PA1226;A-STICKER CEJAS DERMA B;A; 
PA1227;A-STICKER LABIOS SP T;A; 
PA1228;A-STICKER LABIOS SP B;A; 
PA1229;A-CAJA KIT EMUL+ATA150ML;A; 
PA1230;A-CAJA BLOQ 50CR+ATA 150M;A; 
PA1231;A-CAJA BOOSTER SOLARES 10;A; 
PA1232;A-KIT EMULSION + ATA150ML;A;SOLAIRES
PA1233;A-PORTADOCUMENTOS AVENE;A; 
PA1236;A-TELA ROLL UP COUV DERMA;A; 
PA1237;A-TELA ROLL UP COUV SP;A; 
PA1238;A-BOLSAS SOLARES AVENE 10;A; 
PA1243;A-FT COLD CREAM 2010;A; 
PA1244;A-FT DIROSEAL 2010;A; 
PA1249;A-CINTILLO AVENE KIT INV;A; 
PA1259;A-FUNDA LOCION MICELAR 09;A; 
PA1260;A-FOLLETO SOLARES 2010;A; 
PA1261;A-HIELERA SOLARES 2010;A; 
PA1262;A-CINTILLO P/KIT BOOSTER;A; 
PA1263;A-TOTEM ANTI EDAD;A; 
PA1264;A-COPETES EXH PISO ANTI-E;A; 
PA1271;A-KIT YSTHEAL+HYDRANCE;A;ANTI-AGE
PA1272;A-COSM EMUL 50+C/ATA 150;A; 
PA1273;A-COSM CREM 50+C/ATA 150;A; 
PA1276;A-KIT CPI +LPI 2010;A;PEAUX HYPER SENSIBLES
PA1277;A-CAJA KIT CPI + LPI;A; 
PA1278;A-MTREO MASIVO CE LEG2010;A; 
PA1279;A-CAJA MTREO MASIVO CE;A; 
PA1280;A-FUNDA CR NUTR COMPENS;A; 
PA1287;A-MOUSE PAD SOLARES;A; 
PA1288;A-PLUMA SOLARES MEDICOS;A; 
PA1289;A-PLUMA SOLARES 2010;A; 
PA1313;A-FT CLEANANCE EMULSION;A; 
PA1314;A-FT CLEANANCE 2010;A; 
PA1315;A-DISCO CLEANANCE PDV;A; 
PA1318;A-DISPOSITIVO EXAMEN PIEL;A; 
PA1335;D-AV MELASCREEN;D; 
PA1336;D-FT MELASCREEN;D; 
PA1346;A-STICKER PROMOCION ATA;A; 
PA1348;A-KIT PROMO ATA 300ML+CPI;A;EAU THERMALE
PA1349;A-FOLLETO SOLARES PDV;A; 
PA1359;A-FT SERENAGE;A; 
PA1360;A-AV SERENAGE;A; 
PA1361;A-FOLLETO ABCDE 2010;A; 
PA1363;A-FT SOLARES 2010;A; 
PA1364;A-FT SOLARES PEDIATRIA;A; 
PA1365;A-VADEMECUM ANTI EDAD;A; 
PA1366;A-COSMETIQUERA CDB;A; 
PA1367;A-CARTERA CONVECION MUJER;A; 
PA1368;A-CARTERA CONVENCION HOMB;A; 
PA1369;A-MASCADA SOLARES CDB;A; 
PA1372;MOSTRADOR AVENE SOLARES;A; 
PA1373;EXHIBIDOR COUVRANCE LIVER;A; 
PA1374;GAN LAMA SOLARES-ELANCYL;A; 
PA1375;EXHIBIDOR PISO AVENE SOLA;A; 
PA1376;EXHIBIDOR COUV CAPACITACI;A; 
PA1380;A-FT DIACNEAL+CLEAN SOLAR;A; 
PA1382;A-CINTILLO PROM BOLSA SOL;A; 
PA1384;A-CINTILLO HOMBRES 2010;A; 
PA1385;A-COSMETIQUERA HOMBRES;A; 
PA1386;A-KIT HOMBRES 2010;A;HOMME
PA1387;A-FOLLETO SERENAGE CONSUM;A; 
PA1389;A-SHOPPING BAG ATA 20AÑOS;A; 
PA1391;A-KIT COMPRESAS FACIALES;A; 
PA1392;A-KIT COMPRESAS FACIALES;A; 
PA1393;A-KIT VERANO EMUL50+C/ATA;A;SOLAIRES
PA1394;A-KIT VERANO CR 50+ C/ATA;A;SOLAIRES
PA1395;A-KIT SPRAY FPS 30 NIÑOS;A;SOLAIRES
PA1396;A-GIMMICK YSTHEAL;A; 
PA1397;A-GIMMICK ELUAGE;A; 
PA1398;A-GIMMICK SERENAGE;A; 
PA1399;A-COSMETIQUERA YSTHEAL;A; 
PA1400;A-COSMETIQUERA ELUAGE GEL;A; 
PA1401;A-COSM ELUAGE CREMA OJOS;A; 
PA1408;A-CAJA KIT SPRAY FPS 30 N;A; 
PA1426;A-MTREO MASIVO CE RIC10;A; 
PA1431;A-CABALLETE CICALFATE;A; 
PA1468;A-TOTEM SERENAGE;A; 
PA1469;A-GLORIFICADOR SERENAGE;A; 
PA1470;A-CUBO SERENAGE;A; 
PA1471;A-KIT PIEL SENS SECA 10;A;SOINS ESSENTIELS
PA1472;A-CINTILLO CE PIEL SECA10;A; 
PA1473;A-KIT PIEL SENS MIXTA 10;A;ANTI-SEBORRHEIQUES
PA1474;A-CINTILLO CE PIEL MIXTA;A; 
PA1475;A-KIT PIEL SENS GRASA 10;A;ANTI-SEBORRHEIQUES
PA1476;A-CINTILLO CE PIEL GRASA;A; 
PA1477;A-KIT PIEL SENS ACNEICA10;A;ANTI-SEBORRHEIQUES
PA1478;A-CINTILLO CE PIEL ACNEIC;A; 
PA1479;A-KIT PIEL SENS REVIT 10;A;SOINS ESSENTIELS
PA1480;A-CINTILLO CE REVITAL 10;A; 
PA1481;A-COSM CE PIEL SECA 10;A; 
PA1482;A-COSM CE PIEL MIXTA 10;A; 
PA1483;A-COSM CE PIEL GRASA 10;A; 
PA1484;A-COSM CE PIEL ACNEICA 10;A; 
PA1485;A-COSM CE REVITALIZANTE10;A; 
PA1491;A-FOLLETO CICALFATE 2010;A; 
PA1494;A-ESTUDIO CLIN MELASMA;A; 
PA1495;A-CABALLETE SOLARES 2010;A; 
PA1499;A-EXHIBIDOR TE DEFI 2010;A; 
PA1500;A-KIT POST-LASER DEFI 10;A; 
PA1501;A-FT D.E.F.I. 2010;A; 
PA1502;A-BOLSA ORGANZA AVENE2010;A; 
PA1512;A-CINTILLO KIT EMULSION;A; 
PA1513;A-CINTILLO KIT CREME 50+;A; 
PA1517;A-BOLSA SOLARES VERANO;A; 
PA1521;A-KIT ATA 150ML CON COMPR;A; 
PA1522;A-EXH MOSTRADOR CICALFATE;A; 
PA1523;A-FOLLETO CONSUMIDOR ATA;A; 
PA1528;A-FT CLEANANCE GAMA 2010;A; 
PA1534;A-BLOCK SOLARES 2010;A; 
PA1549;A-PROMO POLVO MOSAICO TRA;A;CORRECTEURS DU TEINT
PA1550;A-KIT 1RAS LINEAS EXP SP;A;ANTI-AGE
PA1551;A-PROMO CR CONT OJOS SP;A;SOINS ESSENTIELS
PA1552;A-FLYER POST LASER DEFI;A; 
PA1560;A-FOLLETO ECONOM CE 2010;A; 
PA1570;A-FT ATA 2010;A; 
PA1571;A-GRAN LAMA ANTIEDAD Y CE;A; 
PA1572;A-FOLLETO DEFI 2010;A; 
PA1573;A-CINT KIT 1RAS ARRUGA SP;A; 
PA1574;A-FT CICALFATE CREMA 2010;A; 
PA1579;CUBOS CUIDADOS ESENCIALES;A; 
PA1581;A-DERMOFOCUS ACENE No.36;A; 
PA1584;EXH DE PISO CE;A; 
PA1585;GLORIFICADOR HYDRANCE;A; 
PA1586;GLORIFICADOR CUIDADOS ESE;A; 
PA1597;A-PROMO CR CONT OJOS SP;A;SOINS ESSENTIELS
PA1598;A-FT DIACNEAL + GRANUDOXY;A; 
PA1599;Tester AVENE;A; 
PA1608;A-KIT PREV 1RAS ARRUGAS Y;A;ANTI-AGE
PA1609;A-KIT REEST OJOS Y ROSTRO;A;ANTI-AGE
PA1610;A-KIT ELUAGE SURCOS MARCA;A;ANTI-AGE
PA1611;A-KIT SERENAGE;A;ANTI-AGE
PA1612;A-COSMETIQUERA SERENAGE;A; 
PA1617;A-CINTILLO KIT 1RAS ARRUG;A; 
PA1618;A-CINTILLO KIT SURCOS MAR;A; 
PA1619;A-CINTILLO KIT REEST ELUA;A; 
PA1620;A-CINTILLO KIT SERENAGE;A; 
PA1627;A-STIKERS RETO CLEAN 10;A; 
PA1628;A-MEMENTO VM ANTIEDAD;A; 
PA1634;A-TRIPTICO RETO CLEAN 10;A; 
PA1644;A-AKERAT S10 2X1;A;PEAUX SECHES
PA1645;A-STICKER AKERAT 2X1;A; 
PA1657;A-FICHA TECNICA TRIXERA10;A; 
PA1665;A-FT AKERAT 2010;A; 
PA1666;A-BLOCK PRESCRIPCION CLEA;A; 
PA1670;A-FOLLETOS CONSUMIDOR COL;A; 
PA1671;A-KIT EXHIBIDOR MULTIMARC;A;ANTI-SEBORRHEIQUES
PA1672;A-PROMO SP GEL+K 50%;A;ANTI-SEBORRHEIQUES
PA1673;A-STIKER SP GEL+ K 50%;A; 
PA1674;A-FOLLETO ANTI EDAD;A; 
PA1712;A-KIT TRIXER 200ML+ATA150;A;PEAUX SECHES
PA1713;A-CAJA KIT TRIXERA C+ATA1; ; 
PA1715;A-ELASTI-TAG TRIXERA;A; 
PA1716;A-DUO CRM MANOS COLD CREA;A;PEAUX SECHES
PA1718;A-KIT TRIXERA+GEL+CREMA C;A;PEAUX SECHES
PA1719;A-CAJA KIT TRIXERA CR+GEL;A; 
PA1722;A-KIT BLOQ50+EMULS+ATA NF;A;SOLAIRES
PA1723;A-CAJA KIT SOLAR 50+ EMUL;A; 
PA1724;A-KIT BLOQ50+EMUL+ATA VF;A;SOLAIRES
PA1725;A-CAJA BLOQ50+EMULS/ATA;A; 
PA1726;A-KIT BLOQ50+CREM/ATA NF;A;SOLAIRES
PA1728;A-KIT BLOQ50+CREM/ATA VF;A;SOLAIRES
PA1729;A-CAJA BLOQ50+ CREM/ATA;A; 
PA1730;A-KIT BLOQ50+CREM/TINT+AT;A;SOLAIRES
PA1731;A- CAJA BLOQ50+CREM/TINT+;A; 
PA1732;A-KIT BLOQ50+CREM/TINTE+A;A;SOLAIRES
PA1734;A-KIT SPRAY 50+NIÑOS+BAGP;A;SOLAIRES
PA1735;A-ETIQUETA BLOQ50+EMUL+AT;A; 
PA1765;EXHIBIDOR MOSTRADOR COUVR;A; 
PA1766;GLORIFICADOR TRIXERA+;A; 
PA1780;GLORIFICADOR ANTI-EDAD;A; 
PA1781;A-ABSTRATL EST EPID LO;A; 
PA1788;A-KIT TRIXERA+SELECT+BALS;A; 
PA1792;A-KIT PROMO SP TRIXERA+BA;A;PEAUX SECHES
PA1796;A-CUADERNO SOLARES;A; 
PA1797;A-POSTER ESTUDIOS TRIXERA;A; 
PA1798;A-KIT ATA 150ML+MTRA SOLA;A;EAU THERMALE
PA1820;A-ETIQUETA BLOQ50+CREM/TI;A; 
PA1821;A-ETIQUETA BLOQ50+CREM/AT;A; 
PA1822;A-ETIQUETA BLOQ50+EMUL+AT;A; 
PA1823;A-BAG PACK PROMO CLEAN´11;A; 
PA1826;A-KIT ELITE LUMINOSIDAD;A;ANTI-AGE
PA1829;A-KIT ELITE RESTRUCTURANT;A;ANTI-AGE
PA1832;A-ETIQUETA BLOQ50+CREM/TI;A; 
PA1835;A-KIT ELITE PIELES MADURA;A;ANTI-AGE
PA1840;A-BOLSA SOLARES 2011;A; 
PA1841;A-PLUMA TRIXERA CONSULTOR;A; 
PA1846;A-ROLL UP CLEANANCE K;A; 
PA1848;A-ROLL UP SOLARES 2011;A; 
PA1849;A-ROLL UP ELUAGE EMULSION;A; 
PA1850;A-LASER CLEANANCE 2011;A; 
PA1851;A-ESPEJO CON LUZ´11;A; 
PA1852;A-COSMETIQUERA AVE ANTIED;A; 
PA1855;A-KIT CLEANANCE K+GEL50%;A;ANTI-SEBORRHEIQUES
PA1856;A-KIT CLEANANCE20%+MTRA;A;ANTI-SEBORRHEIQUES
PA1857;A-BAG PACK SOLARES´11;A; 
PA1858;A-PLUMA TRIXERA+FARMACIA;A; 
PA1859;A-KIT PIEL GRASA 2011;A;ANTI-SEBORRHEIQUES
PA1860;A-CAJA KIT PIEL GRASA´11;A; 
PA1861;A-KIT GRANOS Y PUNTOS´11;A;ANTI-SEBORRHEIQUES
PA1862;A-CAJA KIT GRANOS PUNTOS;A; 
PA1863;A-KIT GRANOS Y CICATRIZ11;A;ANTI-SEBORRHEIQUES
PA1864;A-CAJA KIT GRANOS Y CICAT;A; 
PA1865;A-KIT PIEL FRAGILIZADA 11;A;ANTI-SEBORRHEIQUES
PA1866;A-CAJA KIT PIEL FRAGIL;A; 
PA1867;A-KIT CUIDADO PIEL SECA11;A;SOINS ESSENTIELS
PA1868;A-COSMETI PIEL SECA´11;A; 
PA1869;A-CAJA KIT PIEL SECA´11;A; 
PA1870;A-KIT CUIDADO PIEL MIXTA;A;SOINS ESSENTIELS
PA1871;A-COSMETI PIEL MIXTA´11;A; 
PA1872;A-CAJA KIT PIEL MIXTA´11;A; 
PA1873;A-KIT CUIDADO COMPLEMENTA;A;SOINS ESSENTIELS
PA1874;A-COSMETI CUIDADO COMP´11;A; 
PA1875;A-CAJA KIT PIEL COMPLEMEN;A; 
PA1876;A-KIT PRIMERAS ARRUGAS´11;A;ANTI-AGE
PA1877;A-COSMETI 1RAS ARRUGAS´11;A; 
PA1878;A-CAJA KIT PRIMERAS ARRUG;A; 
PA1879;A-KIT HOMBRES´11;A;HOMME
PA1881;A-CINTILLO PROMO HOMBRES1;A; 
PA1882;A-ATA 150ML+LOCION MICELA;A;EAU THERMALE
PA1889;A-FOLLETO ABCDE;A; 
PA1897;A-FUNDA CLEANANCE EMUL´11;A; 
PA1899;A-FUNDA CLEANANCE K´11;A; 
PA1901;A-FUNDA DIACNEAL´11;A; 
PA1903;A-FUNDA CLEAN-AC ´11;A; 
PA1915;A-FOLLETO SOLARES ´11;A; 
PA1921;A-KIT MTRAS HYDR+YSTH2011;A; 
PA1922;A-ELASTIG-TAG LOC MICELAR;A; 
PA1925;A-DANGLER TRIXERA BALSAMO;A; 
PA1930;A-FLYERS CLEANANCE K ´11;A; 
PA1932;A-FT ELUAGE EMULSION;A; 
PA1933;GRAN LAMA SOLARES / ELANC;A; 
PA1934;A-FOLLETO SAN PABLO MZO-A;A; 
PA1936;A-FT SOLARES ´11;A; 
PA1941;A-PLUMAS SOLARES PDV´11;A; 
PA1942;A-PLUMAS CLEANANCE LK;A; 
PA1946;GLORIFICADOR COUVRANCE;A; 
PA1947;A-DISPLAY MTRA CLEANANCE;A; 
PA1948;A-DISPLAY CLEANANCE MTRAS;A; 
PA1959;A-REVISTA GLAMOUR ´11;A; 
PA1963;A-GUIA DE PREVENCIÓN SOLA;A; 
PA1970;A-FUNDA MICELAR;A; 
PA1972;A-FUNDA SUERO;A; 
PA1974;A-FUNDA COMPENSADORA;A; 
PA1978;A-KIT SOLARES1:EMULSION50;A;SOLAIRES
PA1980;A-POSTER SOLARES AVENE;A; 
PA2011;A-DISPLAY MTRAS SOLAR´11;A; 
PA2012;A-SEPARADOR ABCD´11;A; 
PA2013;A-CUESTIONARIO PACIENTE C;A; 
PA2016;A-BLOCK JORNADA PIEL´11;A; 
PA2026;A-CARTERA DE POST-IT;A; 
PA2028;A-CAJA MTRA HYDRA+YSTHEAL;A; 
PA2029;A-GUIA CAMUFLAJE COUV´11;A; 
PA2032;A-DISPLAY ACRILICO SOLARE;A; 
PA2039;A-DISPLAY SOLARES MTRAS11;A; 
PA2041;A-KIT REFLEX+ATA50ML´11;A;SOLAIRES
PA2042;A-COD BOLSAS NARANJA´11;A; 
PA2043;A-COD BOLSAS CAFE´11;A; 
PA2045;A-CAJA KIT REFLEX+ATA50ML;A; 
PA2046;A-KIT DUO TRIXERA BALSAMO;A;PEAUX SECHES
PA2058;A-KIT MUESTRA TRIXERA´11;A; 
PA2059;A-CAJA KIT MTRA TRIX´11;A; 
PA2060;A-FICHA TECNICA ANTIROJEC;A; 
PA2061;A-FT ANTIEDAD´11;A; 
PA2062;A-FOLLETO HOMBRES´11;A; 
PA2063;A-COPETE KIT EMULSION´11;A; 
PA2064;A-COPETE KIT CR TINTE 11;A; 
PA2066;A-ETIQUETA PAREO SOLAR´11;A; 
PA2068;A-KIT CLEANANCE GEL+K50%;A;ANTI-SEBORRHEIQUES
PA2069;A-KIT CLEANANCE GEL+DIACN;A;ANTI-SEBORRHEIQUES
PA2071;A- ETIQUETA RETO CLEANACE;A; 
PA2080;A-CLEANANCE GEL CON 20% D;A;ANTI-SEBORRHEIQUES
PA2081;A-ETIQUETA REGALO REFLEX´;A; 
PA2082;A-COD BARRAS REGALO REFLE;A; 
PA2085;A-DICCIONARIO PLM´11;A; 
PA2089;A-PORTA MEMO DE METAL PER;A; 
PA2090;A-PORTA MEMO DE METAL SIN;A; 
PA2092;GLORIFICADOR AVENE HOMBRE;A; 
PA2093;GLORIFICADOR GODETE COUVR;A; 
PA2094;EXHIBIDOR MOSTRADOR SOLAR;A; 
PA2103;A-DUO AKERAT CREMA 200ML;A;PEAUX SECHES
PA2107;A-POST IT ANTIROJECES´11;A; 
PA2117;A-TRIPTICO RETO CLEANANCE;A; 
PA2127;A-BROCHA KABUKI COUV´11;A; 
PA2129;A-CUPON EMULSION WM;A; 
PA2131;A-FOLLETO ANTIEDAD´11;A; 
PA2132;A-KIT INICIOS TRIXERA´11;A; 
PA2135;A-ETIQUETA COSMET ANTIEDA; ; 
PA2137;A-KIT ELITE ZONAS ESPECIF;A;ANTI-AGE
PA2138;A-LISTON BLANCO AVENE;A; 
PA2150;A-PAPEL CHINA AVENE´11;A; 
PA2151;A-CD PLM´11;A; 
PA2152;A-BOLSA PAPEL ANTIEDAD;A; 
PA2153;A-IMAGEN ESTACION TERMAL;A; 
PA2156;A-COSMET TRANS CHAROL BLA;A; 
PA2157;A-KIT CLEANANCE GEL+K 50%;A;ANTI-SEBORRHEIQUES
PA2158;A-KIT CLEANANCE GEL+DIACN;A;ANTI-SEBORRHEIQUES
PA2161;A-FOLLETO NAVIDAD´11;A; 
PA2162;A-BOLSA DE MANO TIPO CHAN;A; 
PA2163;A-SHOPPING BAG AVENE'12;A; 
PA2220;A-SOL EMULS50++ATA50ML;A;SOLAIRES
PA2221;A-CAJA EMULS50++ATA50ML;A; 
PA2222;A-SOL CREMA 50++ATA50ML;A;SOLAIRES
PA2223;A-CAJA CREMA 50++ATA50ML;A; 
PA2224;A-SOL CREMA TINTE50++ATA5;A;SOLAIRES
PA2225;A-CAJA CREMA50+C/TINTE+AT;A; 
PA2226;AV SOL SPRAY NIÑOS+VASO N;A;SOLAIRES
PA2227;A-CAJA SPRAY NIÑOS+VASOAM;A; 
PA2230;A-KIT CLEANANCEK+GEL25+BL;A;ANTI-SEBORRHEIQUES
PA2233;A-TRIX CR 200ML+1BARRA CC;A;PEAUX SECHES
PA2234;A-DUO TRIX BALSAMO 200ML;A;PEAUX SECHES
PA2242;A-CUPON CLEANANCE SP;A; 
PA2249;A-FLYER DERMA´11;A; 
PA2264;A-BOLSO DE PLAYA AZULC/BL;A; 
PA2266;A-DUO AKERAT´12;A;PEAUX SECHES
PA2267;A-VASO SOLAR NARANJA´12;A; 
PA2268;A-VASO SOLAR AMARILLO´12;A;SOLAIRES
PA2271;AV SOL SPRAY NIÑOS+VASO A;A;SOLAIRES
PA2281;A-KIT EMULSION+GEL25+BLOQ;A;ANTI-SEBORRHEIQUES
PA2282;A-DIACNEAL+GEL25+EMUL5M;A;ANTI-SEBORRHEIQUES
PA2283;A-KIT FLUIDO+GELAFE+CICAL;A;HOMME
PA2284;A-FOLLETO CUIDADO ESENCIA;A; 
PA2285;A-FOLLETO CLEANANCE´12;A; 
PA2286;A-KIT DUO TRIX CR 200ML;A;PEAUX SECHES
PA2287;A-CLEANANCE GEL+EMULSP´12;A;ANTI-SEBORRHEIQUES
PA2294;A- KIT YSTHEAL E+LOC+OJOS;A;ANTI-AGE
PA2295;A-KIT ELUAGE E+LOC+OJOS;A;ANTI-AGE
PA2296;A-KIT SERENAGE D+LEC+SUE;A;ANTI-AGE
PA2299;A-RELOJ CLEANANCE´12;A; 
PA2318;A-FOLLETO ABCDE CCP´12 SI;A; 
PA2319;A-GUIA DE PREVENCION SOLA;A; 
PA2320;A-KIT YST E+OJOS+GEL;A;ANTI-AGE
PA2341;A-CUESTIONARIO PACIENTE;A; 
PA2342;A-CUPON CLEANANCE SP;A; 
PA2343;A-HYDRANCE LEG+SUERO+GEL;A;HYDRATATION
PA2345;A-CINTILLO LOCION MICELAR;A; 
PA2346;A-KIT ELU E+OJOS+LOC;A;ANTI-AGE
PA2347;A-KIT ELU C+CONC+LOC;A;ANTI-AGE
PA2348;A-KIT SER D+SUERO+LOC;A;ANTI-AGE
PA2350;A-KIT CLEANANCE K+GEL+REL;A;ANTI-SEBORRHEIQUES
PA2351;A-KIT CLEAN EMUL+GEL+RELO;A;ANTI-SEBORRHEIQUES
PA2353;A-KIT DIACNEAL+GEL+RELOJ;A;ANTI-SEBORRHEIQUES
PA2354;A-KIT CLEANANCE K+GEL50ML;A;ANTI-SEBORRHEIQUES
PA2355;A-KIT CLEANANCE EM+GEL50M;A;ANTI-SEBORRHEIQUES
PA2356;A-KIT DIACNEAL+CLEANANCE;A;ANTI-SEBORRHEIQUES
PA2357;A-KIT CLEANACE K+CLEANANC;A;ANTI-SEBORRHEIQUES
PA2360;A-NECESER BEIGE AV´12;A; 
PA2362;A-KIT SPRAY 50+AGUA TERMA;A;SOLAIRES
PA2363;A-KIT EMULSION 50+ LECHE;A;SOLAIRES
PA2364;A-KIT CREMA 50+LECHE REPA;A;SOLAIRES
PA2365;A-KIT CR CON TINTE 50+ LE;A;SOLAIRES
PA2405;A-BLOCK DE PRESCRIPCIÓN C; ; 
PA2419;A-ETIQUETA CDB BROCHA´12;A; 
PA2420;A-ETIQUETA CDB NECESER´12;A; 
PA2422;A-GAFETES ARGUMENTARIO´12;A; 
PA2423;A-YOYOS AVENE´12;A; 
PA2424;A-FT TAMAÑO CARTA SOLARES;A; 
PA2426;A-FOLLETO SOLARES´12;A; 
PA2427;A-FLYER SOLAR PRODUCTO AD;A; 
PA2428;A-FLYER PROMOCIONES SOLAR;A; 
PA2432;A-KIT MUESTRA SOLAR´11;A; 
PA2435;A-HYDRANCE RICH+LOCMIC+SU;A;HYDRATATION
PA2436;A-CAJA SERUM´12;A; 
PA2443;A-BOLSO DE PLAYA C/TAPA12;A; 
PA2445;A-FLYERS NECESER´12;A; 
PA2446;A-FOLLETO CONSUMIDIR D-PI;A; 
PA2447;A-BLOCK DE PRESCRIPCIÓN D;A; 
PA2448;A-FICHA TECNICA D-PIGMENT;A; 
PA2450;A-FLYER CLEAN F.DERMA´12;A; 
PA2451;A-FLYER SERENAGE NOCHE´12;A; 
PA2452;A-FT MASCARILLA AR´12;A; 
PA2453;A-FICHA TECNICA TRIXERA12;A; 
PA2454;A-FOLLETO GP MASCARILLA A;A; 
PA2455;A-CAJA SPRAY 50+ATA150ML;A; 
PA2456;A-CAJA EMULSION 50++LECHE;A; 
PA2457;A-CAJA CREMA50++LECHE REP;A; 
PA2458;A-CAJA CREMA CON TINTE+LE;A; 
PA2460;A-FT CLEANANCE´12;A; 
PA2461;A-FT ANTIEDAD;A; 
PA2462;A-SEPARADOR SERENAGE´12;A; 
PA2463;A-MOUSE D´PIGMENT;A; 
PA2464;A-FLYER CLEANANCE RELOJ´1;A; 
PA2469;A-POSTER FOTOCARCINOGENES;A; 
PA2470;A-POSTER FOTOENVEJECIMIEN;A; 
PA2471;A-POSTER TRIXERA SELECTIO;A; 
PA2472;A-POSTER PENTYLRHAMNOSIDE; ; 
PA2473;A-ARTICULO MELANIDE´12;A; 
PA2482;A-FLYER NECESER DE HOMBRE;A; 
PA2489;A-AKERAT S+BARRA CC´12;A;PEAUX SECHES
PA2490;A-CAJA AKERAT+BARRACC´12;A; 
PA2494;A-KIT DIACNEAL+GEL50ML;A;ANTI-SEBORRHEIQUES
PA2502;A-KIT TOL EXT DEFI 50ML+A;A;PEAUX HYPER SENSIBLES
PA2503;A-CAJA TOL EXT DEFI 50ML+;A; 
PA2507;A-TESTER CLEANANCE´12;A; 
PA2513;A-COPETE CLEANANCE GEL250;A; 
PA2514;A-ATA 300ML+ATA50ML;A;EAU THERMALE
PA2515;A-FLYERS SOLARES PRODUCTO;A; 
PA2516;A-FLYER SOLARES VERANO SP;A; 
PA2517;A-FLYER SOLARES VERANO GE;A; 
PA2518;A-FLYER SOLARES HEB VERAN;A; 
PA2519;A-CUPONERA HEB´12;A; 
PA2531;A-CAJA YST CAMP´12;A; 
PA2532;A-CAJA ELU E CAMP´12;A; 
PA2533;A-CAJA SERENAGE CAMP´12;A; 
PA2534;A-CAJA ELUAGE C CAMP´12;A; 
PA2539;A-FOLLETO COUVRANCE´12;A; 
PA2540;A-FLYER COUVRANCE BROCHA1;A; 
PA2541;A-GUÍA CONSEJERA´12;A; 
PA2542;A-DICC PLM DERMA´12;A; 
PA2543;A-MARCO MULTIMARCA'12;A; 
PA2553;A-FLYER DERMA TRIXERA SEP;A; 
PA2554;A-FLYER CONSO TOL EXAGO12;A; 
PA2557;A-KIT COLD CREAM EMUL 400;A;PEAUX SECHES
PA2560;A-CAJA CLEANANCE K+GEL;A; 
PA2561;A-CAJA CLEAN EM+GEL 50;A; 
PA2562;A-CAJA DIACNEAL+GEL;A; 
PA2563;A-CAJA DIAC+EMU+GEL;A; 
PA2564;A-CAJA CLEAN K+S0L+GEL;A; 
PA2567;A-CAJA KIT COLD CREAM2012;A; 
PA2568;A-FLYER CLEANANCE SP´12;A; 
PA2569;A-FLYER CLEANANCE CAM´12;A; 
PA2570;A-FT ANTIEDAD D-PIGMENT;A; 
PA2595;A-CAJA D PIGMENT+REFLEX;A; 
PA2596;A-KIT DPIGMENT+REFLEX´12;A;DEPIGMENTANTS
PA2598;A-FT TOLERANCIA EXTREMA12;A; 
PA2599;A-FT CICALFATE´12;A; 
PA2600;A-FT SOLARES´12;A; 
PA2601;A-FT DIACNEAL MG´12; ; 
PA2616;A-FOLLETO AVENE PIELES SE;A; 
PA2617;A-FLYER PROMOCIONAL PIELE;A; 
PA2618;A-FOLLETO PIELES INTOLERA;A; 
PA2619;A-KIT GEL HOM+GEL25ML;A;HOMME
PA2631;A-COLD CREAM DUO CR MAN12;A;PEAUX SECHES
PA2632;A-COLD CREAM DUC LAP LAB;A;PEAUX SECHES
PA2633;A-COLD CREAM DUO BAR DLIM;A;PEAUX SECHES
PA2635;A-ESTUDIO CLEAN AC´12;A; 
PA2643;A-MINI KIT YST E+O+G´12;A; 
PA2644;A-MINI KIT ELU C+G+L´12;A; 
PA2645;A-MINI KIT SER D+S+L´12;A; 
PA2646;A-PAPEL DE CHINA AVENE 12;A; 
PA2647;A-STICKER MOÑO AVENE;A; 
PA2648;A-ACRILICO AVENE 12;A; 
PA2649;A-FOLLETOS AA-D-PIGMENT-M;A; 
PA2650;A-FLYER SOLARES AVENE DER;A; 
PA2651;A-FLYER PROMO ANTI-EDAD;A; 
PA2653;A-FLYER VANITY´12;A; 
PA2654;A-FLYER RELOJ NAVIDEÑO´12;A; 
PA2655;A- FLYER ARBOL NAVIDEÑO;A; 
PA2656;A-KIT PROMOCIONAL PEDIATR;A;PEDIATRIQUE
PA2657;A-CAJA KIT PEDIATRIL´12;A; 
PA2658;A-FLYER PROMO DIPTICO PIE;A; 
PA2661;A-MOÑO DOBLE NAVIDEÑO'12;A; 
PA2665;A-KIT EMUL TOQUE SECO+ATA;A;SOLAIRES
PA2666;A-KIT EMULSION CON COLOR;A;SOLAIRES
PA2667;A-KIT CREMA CON COLOR 50+;A;SOLAIRES
PA2668;A-KIT CREMA 50+ATA50ML;A;SOLAIRES
PA2669;A-FUNDA EMULSION TOQUE SE;A; 
PA2670;A-FUNDA EMULSION TOQUE SE;A; 
PA2671;A-KIT SPRAY NIÑOS 50+´13;A;SOLAIRES
PA2674;A-CAJA KIT EMULSION TOQUE;A; 
